 Neutron Energy  Cross Section
        eV            barn
  4.778330E+02   4.405283E+00   
  4.778595E+02   4.120695E+00   
  4.778859E+02   3.861343E+00   
  4.779124E+02   3.625730E+00   
  4.779388E+02   3.415856E+00   
  4.779591E+02   3.271382E+00   
  4.779794E+02   3.141591E+00   
  4.779997E+02   3.026458E+00   
  4.780200E+02   2.925966E+00   
  4.780255E+02   2.901205E+00   
  4.780369E+02   2.853485E+00   
  4.780483E+02   2.810346E+00   
  4.780710E+02   2.738338E+00   
  4.780938E+02   2.684846E+00   
  4.781165E+02   2.650731E+00   
  4.781393E+02   2.636263E+00   
  4.781620E+02   2.642333E+00   
  4.781847E+02   2.669819E+00   
  4.782074E+02   2.719940E+00   
  4.782311E+02   2.798019E+00   
  4.782548E+02   2.904356E+00   
  4.782706E+02   2.992067E+00   
  4.782864E+02   3.094112E+00   
  4.783022E+02   3.211314E+00   
  4.783180E+02   3.344557E+00   
  4.783338E+02   3.494786E+00   
  4.783496E+02   3.663006E+00   
  4.783654E+02   3.850275E+00   
  4.783811E+02   4.056322E+00   
  4.783969E+02   4.284923E+00   
  4.784127E+02   4.536027E+00   
  4.784285E+02   4.810863E+00   
  4.784442E+02   5.108710E+00   
  4.784600E+02   5.434630E+00   
  4.784758E+02   5.788089E+00   
  4.784916E+02   6.170369E+00   
  4.785073E+02   6.580028E+00   
  4.785182E+02   6.882556E+00   
  4.785290E+02   7.197400E+00   
  4.785399E+02   7.530772E+00   
  4.785507E+02   7.876919E+00   
  4.785616E+02   8.242602E+00   
  4.785724E+02   8.621442E+00   
  4.785941E+02   9.433527E+00   
  4.786158E+02   1.031535E+01   
  4.786375E+02   1.126861E+01   
  4.786592E+02   1.229446E+01   
  4.786808E+02   1.338815E+01   
  4.787006E+02   1.445410E+01   
  4.787203E+02   1.557407E+01   
  4.787401E+02   1.675803E+01   
  4.787598E+02   1.799197E+01   
  4.787796E+02   1.928566E+01   
  4.787993E+02   2.062256E+01   
  4.788387E+02   2.342769E+01   
  4.788821E+02   2.667581E+01   
  4.789254E+02   3.001081E+01   
  4.789689E+02   3.336762E+01   
  4.790123E+02   3.662274E+01   
  4.790439E+02   3.887244E+01   
  4.790754E+02   4.096693E+01   
  4.791129E+02   4.321119E+01   
  4.791317E+02   4.421534E+01   
  4.791504E+02   4.512406E+01   
  4.791708E+02   4.600507E+01   
  4.791912E+02   4.676342E+01   
  4.792229E+02   4.768311E+01   
  4.792545E+02   4.827023E+01   
  4.792756E+02   4.847296E+01   
  4.793048E+02   4.850025E+01   
  4.793340E+02   4.823504E+01   
  4.793536E+02   4.789626E+01   
  4.793732E+02   4.743236E+01   
  4.793928E+02   4.684800E+01   
  4.794124E+02   4.614887E+01   
  4.794464E+02   4.468377E+01   
  4.794803E+02   4.293911E+01   
  4.795143E+02   4.095019E+01   
  4.795482E+02   3.877784E+01   
  4.795822E+02   3.646035E+01   
  4.796161E+02   3.406209E+01   
  4.796501E+02   3.161801E+01   
  4.796840E+02   2.918797E+01   
  4.797180E+02   2.679872E+01   
  4.797519E+02   2.449977E+01   
  4.797858E+02   2.231342E+01   
  4.798197E+02   2.026288E+01   
  4.798506E+02   1.852676E+01   
  4.798661E+02   1.770671E+01   
  4.798815E+02   1.692667E+01   
  4.798970E+02   1.617703E+01   
  4.799124E+02   1.546784E+01   
  4.799278E+02   1.479428E+01   
  4.799432E+02   1.415637E+01   
  4.799587E+02   1.355015E+01   
  4.799741E+02   1.298314E+01   
  4.799895E+02   1.245092E+01   
  4.800049E+02   1.195298E+01   
  4.800204E+02   1.148581E+01   
  4.800358E+02   1.105477E+01   
  4.800512E+02   1.065601E+01   
  4.800666E+02   1.028878E+01   
  4.800821E+02   9.950188E+00   
  4.800975E+02   9.643798E+00   
  4.801129E+02   9.366515E+00   
  4.801283E+02   9.117536E+00   
  4.801438E+02   8.894729E+00   
  4.801592E+02   8.700210E+00   
  4.801746E+02   8.531734E+00   
  4.801900E+02   8.388628E+00   
  4.802071E+02   8.258696E+00   
  4.802241E+02   8.159011E+00   
  4.802405E+02   8.090085E+00   
  4.802569E+02   8.047399E+00   
  4.802733E+02   8.030540E+00   
  4.802897E+02   8.039189E+00   
  4.803061E+02   8.073127E+00   
  4.803225E+02   8.132231E+00   
  4.803389E+02   8.216478E+00   
  4.803552E+02   8.325200E+00   
  4.803716E+02   8.459898E+00   
  4.803880E+02   8.620246E+00   
  4.804044E+02   8.806593E+00   
  4.804208E+02   9.019372E+00   
  4.804372E+02   9.259092E+00   
  4.804536E+02   9.526329E+00   
  4.804700E+02   9.821719E+00   
  4.804863E+02   1.014388E+01   
  4.805028E+02   1.049974E+01   
  4.805192E+02   1.088383E+01   
  4.805356E+02   1.129899E+01   
  4.805520E+02   1.174597E+01   
  4.805684E+02   1.222550E+01   
  4.805848E+02   1.273829E+01   
  4.806012E+02   1.328498E+01   
  4.806176E+02   1.386613E+01   
  4.806340E+02   1.448224E+01   
  4.806504E+02   1.513366E+01   
  4.806668E+02   1.582062E+01   
  4.806832E+02   1.654323E+01   
  4.806996E+02   1.730137E+01   
  4.807160E+02   1.809478E+01   
  4.807324E+02   1.892295E+01   
  4.807488E+02   1.978518E+01   
  4.807669E+02   2.077514E+01   
  4.807849E+02   2.179794E+01   
  4.808030E+02   2.286288E+01   
  4.808210E+02   2.395574E+01   
  4.808571E+02   2.623704E+01   
  4.808932E+02   2.861340E+01   
  4.809293E+02   3.104949E+01   
  4.809654E+02   3.350363E+01   
  4.810015E+02   3.592875E+01   
  4.810375E+02   3.826743E+01   
  4.810704E+02   4.029018E+01   
  4.811065E+02   4.233427E+01   
  4.811425E+02   4.414028E+01   
  4.811787E+02   4.567512E+01   
  4.812148E+02   4.688454E+01   
  4.812509E+02   4.774172E+01   
  4.812869E+02   4.822495E+01   
  4.813200E+02   4.833378E+01   
  4.813300E+02   4.830348E+01   
  4.813550E+02   4.810144E+01   
  4.813800E+02   4.772350E+01   
  4.814025E+02   4.723945E+01   
  4.814250E+02   4.662677E+01   
  4.814475E+02   4.589440E+01   
  4.814700E+02   4.505251E+01   
  4.814975E+02   4.389131E+01   
  4.815250E+02   4.260552E+01   
  4.815775E+02   3.988954E+01   
  4.816300E+02   3.696851E+01   
  4.816850E+02   3.385559E+01   
  4.817400E+02   3.083453E+01   
  4.817750E+02   2.901145E+01   
  4.818100E+02   2.728923E+01   
  4.818550E+02   2.524093E+01   
  4.819000E+02   2.338663E+01   
  4.819275E+02   2.234690E+01   
  4.819550E+02   2.137419E+01   
  4.819875E+02   2.030478E+01   
  4.820149E+02   1.946462E+01   
  4.820423E+02   1.867481E+01   
  4.820625E+02   1.812158E+01   
  4.820675E+02   1.798817E+01   
  4.820800E+02   1.766041E+01   
  4.820925E+02   1.734053E+01   
  4.821200E+02   1.666250E+01   
  4.821545E+02   1.585680E+01   
  4.821951E+02   1.496500E+01   
  4.822208E+02   1.442913E+01   
  4.822464E+02   1.391633E+01   
  4.822945E+02   1.300902E+01   
  4.823426E+02   1.217792E+01   
  4.823757E+02   1.165371E+01   
  4.824088E+02   1.117160E+01   
  4.824393E+02   1.076714E+01   
  4.824698E+02   1.040306E+01   
  4.825003E+02   1.008122E+01   
  4.825307E+02   9.803952E+00   
  4.825612E+02   9.570462E+00   
  4.825764E+02   9.471005E+00   
  4.825916E+02   9.382834E+00   
  4.826069E+02   9.305477E+00   
  4.826221E+02   9.239909E+00   
  4.826373E+02   9.185526E+00   
  4.826525E+02   9.142242E+00   
  4.826729E+02   9.101395E+00   
  4.826932E+02   9.080058E+00   
  4.827135E+02   9.077588E+00   
  4.827338E+02   9.093527E+00   
  4.827541E+02   9.127364E+00   
  4.827744E+02   9.178535E+00   
  4.827947E+02   9.246430E+00   
  4.828150E+02   9.330390E+00   
  4.828300E+02   9.402341E+00   
  4.828449E+02   9.481822E+00   
  4.828599E+02   9.569587E+00   
  4.828748E+02   9.664144E+00   
  4.828898E+02   9.766420E+00   
  4.829047E+02   9.874697E+00   
  4.829197E+02   9.990053E+00   
  4.829346E+02   1.011056E+01   
  4.829645E+02   1.036853E+01   
  4.829944E+02   1.064510E+01   
  4.830243E+02   1.093639E+01   
  4.830541E+02   1.123716E+01   
  4.830809E+02   1.151283E+01   
  4.831118E+02   1.183197E+01   
  4.831426E+02   1.214595E+01   
  4.832043E+02   1.273826E+01   
  4.832338E+02   1.299248E+01   
  4.832632E+02   1.321978E+01   
  4.832725E+02   1.328541E+01   
  4.832931E+02   1.341888E+01   
  4.833136E+02   1.353407E+01   
  4.833460E+02   1.367666E+01   
  4.833855E+02   1.377867E+01   
  4.834250E+02   1.379532E+01   
  4.834394E+02   1.377929E+01   
  4.834754E+02   1.368686E+01   
  4.834825E+02   1.365983E+01   
  4.835041E+02   1.356008E+01   
  4.835407E+02   1.333275E+01   
  4.835772E+02   1.303823E+01   
  4.836118E+02   1.270414E+01   
  4.836463E+02   1.232715E+01   
  4.836869E+02   1.184210E+01   
  4.837263E+02   1.134633E+01   
  4.837832E+02   1.062590E+01   
  4.838195E+02   1.018679E+01   
  4.838557E+02   9.781687E+00   
  4.838865E+02   9.470402E+00   
  4.839254E+02   9.132846E+00   
  4.839448E+02   8.990067E+00   
  4.839642E+02   8.865386E+00   
  4.839837E+02   8.758804E+00   
  4.840031E+02   8.671654E+00   
  4.840225E+02   8.603326E+00   
  4.840419E+02   8.553552E+00   
  4.840775E+02   8.508633E+00   
  4.841130E+02   8.519177E+00   
  4.841486E+02   8.578042E+00   
  4.841841E+02   8.676089E+00   
  4.842252E+02   8.825727E+00   
  4.842662E+02   8.998586E+00   
  4.843154E+02   9.216027E+00   
  4.843738E+02   9.459915E+00   
  4.843966E+02   9.545500E+00   
  4.844041E+02   9.572169E+00   
  4.844305E+02   9.659801E+00   
  4.844569E+02   9.737471E+00   
  4.844704E+02   9.773400E+00   
  4.845074E+02   9.859853E+00   
  4.845443E+02   9.931839E+00   
  4.846182E+02   1.005828E+01   
  4.846552E+02   1.012825E+01   
  4.846921E+02   1.021331E+01   
  4.847291E+02   1.032132E+01   
  4.847660E+02   1.045752E+01   
  4.847794E+02   1.051482E+01   
  4.848063E+02   1.064301E+01   
  4.848433E+02   1.084801E+01   
  4.848802E+02   1.108325E+01   
  4.849172E+02   1.134460E+01   
  4.849541E+02   1.162230E+01   
  4.850146E+02   1.208484E+01   
  4.850750E+02   1.250366E+01   
  4.851120E+02   1.271144E+01   
  4.851490E+02   1.286487E+01   
  4.851725E+02   1.292827E+01   
  4.851960E+02   1.296188E+01   
  4.852330E+02   1.294911E+01   
  4.852699E+02   1.285126E+01   
  4.853056E+02   1.267332E+01   
  4.853173E+02   1.259728E+01   
  4.853452E+02   1.238163E+01   
  4.853731E+02   1.211973E+01   
  4.853807E+02   1.204082E+01   
  4.854018E+02   1.180585E+01   
  4.854228E+02   1.155044E+01   
  4.854515E+02   1.117083E+01   
  4.854802E+02   1.076193E+01   
  4.855223E+02   1.012408E+01   
  4.855644E+02   9.462079E+00   
  4.856027E+02   8.858619E+00   
  4.856410E+02   8.271093E+00   
  4.856793E+02   7.714100E+00   
  4.857175E+02   7.200995E+00   
  4.857482E+02   6.825614E+00   
  4.857712E+02   6.568238E+00   
  4.857941E+02   6.333339E+00   
  4.858171E+02   6.119407E+00   
  4.858400E+02   5.928486E+00   
  4.858556E+02   5.810988E+00   
  4.858859E+02   5.611334E+00   
  4.859162E+02   5.448121E+00   
  4.859486E+02   5.311625E+00   
  4.859810E+02   5.211533E+00   
  4.860074E+02   5.154673E+00   
  4.860337E+02   5.118223E+00   
  4.860600E+02   5.100301E+00   
  4.860863E+02   5.099445E+00   
  4.860944E+02   5.102421E+00   
  4.861106E+02   5.112749E+00   
  4.861485E+02   5.158726E+00   
  4.861863E+02   5.233734E+00   
  4.861929E+02   5.249767E+00   
  4.862191E+02   5.322085E+00   
  4.862487E+02   5.420860E+00   
  4.862782E+02   5.538247E+00   
  4.863143E+02   5.709634E+00   
  4.863504E+02   5.914480E+00   
  4.863734E+02   6.064035E+00   
  4.863963E+02   6.228756E+00   
  4.864291E+02   6.493921E+00   
  4.864619E+02   6.795542E+00   
  4.864947E+02   7.135343E+00   
  4.865275E+02   7.514233E+00   
  4.865572E+02   7.890958E+00   
  4.865868E+02   8.297266E+00   
  4.866164E+02   8.732506E+00   
  4.866460E+02   9.193825E+00   
  4.866756E+02   9.677350E+00   
  4.867052E+02   1.017818E+01   
  4.867348E+02   1.069043E+01   
  4.867644E+02   1.120729E+01   
  4.868312E+02   1.235005E+01   
  4.868646E+02   1.288540E+01   
  4.868980E+02   1.337976E+01   
  4.869367E+02   1.388485E+01   
  4.869754E+02   1.429987E+01   
  4.870035E+02   1.453559E+01   
  4.870229E+02   1.466300E+01   
  4.870422E+02   1.475952E+01   
  4.870616E+02   1.482506E+01   
  4.870809E+02   1.485815E+01   
  4.870996E+02   1.485916E+01   
  4.871182E+02   1.482967E+01   
  4.871369E+02   1.476945E+01   
  4.871555E+02   1.467949E+01   
  4.871747E+02   1.455587E+01   
  4.872100E+02   1.425044E+01   
  4.872452E+02   1.385254E+01   
  4.872736E+02   1.347115E+01   
  4.873019E+02   1.304490E+01   
  4.873303E+02   1.257853E+01   
  4.873587E+02   1.208174E+01   
  4.873832E+02   1.163528E+01   
  4.874077E+02   1.117811E+01   
  4.874566E+02   1.025511E+01   
  4.874979E+02   9.489271E+00   
  4.875391E+02   8.760660E+00   
  4.875675E+02   8.288384E+00   
  4.875958E+02   7.847543E+00   
  4.876242E+02   7.438694E+00   
  4.876525E+02   7.067424E+00   
  4.876783E+02   6.761917E+00   
  4.877041E+02   6.488637E+00   
  4.877325E+02   6.225327E+00   
  4.877608E+02   6.001699E+00   
  4.877892E+02   5.815271E+00   
  4.878175E+02   5.666023E+00   
  4.878382E+02   5.579001E+00   
  4.878588E+02   5.510177E+00   
  4.878794E+02   5.458339E+00   
  4.879000E+02   5.422722E+00   
  4.879083E+02   5.412781E+00   
  4.879342E+02   5.397343E+00   
  4.879600E+02   5.404300E+00   
  4.879791E+02   5.422991E+00   
  4.879981E+02   5.452426E+00   
  4.880362E+02   5.542111E+00   
  4.880743E+02   5.669853E+00   
  4.881124E+02   5.832719E+00   
  4.881241E+02   5.889397E+00   
  4.881505E+02   6.028298E+00   
  4.881769E+02   6.181952E+00   
  4.882033E+02   6.349807E+00   
  4.882296E+02   6.530659E+00   
  4.882663E+02   6.804954E+00   
  4.883029E+02   7.102991E+00   
  4.883395E+02   7.424528E+00   
  4.883761E+02   7.768696E+00   
  4.884127E+02   8.134717E+00   
  4.884493E+02   8.521936E+00   
  4.884859E+02   8.929854E+00   
  4.885225E+02   9.358177E+00   
  4.885460E+02   9.643914E+00   
  4.886003E+02   1.033653E+01   
  4.886546E+02   1.107567E+01   
  4.887089E+02   1.186380E+01   
  4.887632E+02   1.270390E+01   
  4.887894E+02   1.312862E+01   
  4.888485E+02   1.413392E+01   
  4.889075E+02   1.520134E+01   
  4.889141E+02   1.532447E+01   
  4.889355E+02   1.572844E+01   
  4.889568E+02   1.613721E+01   
  4.889836E+02   1.665976E+01   
  4.890385E+02   1.775052E+01   
  4.890966E+02   1.891265E+01   
  4.891063E+02   1.910508E+01   
  4.891451E+02   1.986319E+01   
  4.891838E+02   2.059055E+01   
  4.892177E+02   2.119247E+01   
  4.892516E+02   2.175062E+01   
  4.892855E+02   2.225450E+01   
  4.893194E+02   2.269393E+01   
  4.893703E+02   2.321243E+01   
  4.893958E+02   2.340124E+01   
  4.894212E+02   2.353886E+01   
  4.894467E+02   2.362476E+01   
  4.894721E+02   2.365749E+01   
  4.894975E+02   2.363769E+01   
  4.895229E+02   2.356651E+01   
  4.895713E+02   2.329756E+01   
  4.896004E+02   2.306072E+01   
  4.896612E+02   2.242605E+01   
  4.897219E+02   2.168625E+01   
  4.897533E+02   2.130042E+01   
  4.897847E+02   2.093558E+01   
  4.898161E+02   2.060963E+01   
  4.898475E+02   2.033990E+01   
  4.898764E+02   2.015521E+01   
  4.899052E+02   2.004320E+01   
  4.899340E+02   2.001238E+01   
  4.899628E+02   2.006988E+01   
  4.899732E+02   2.011333E+01   
  4.899968E+02   2.025762E+01   
  4.900203E+02   2.046471E+01   
  4.900439E+02   2.073568E+01   
  4.900674E+02   2.106622E+01   
  4.900936E+02   2.150205E+01   
  4.901198E+02   2.200250E+01   
  4.901460E+02   2.255913E+01   
  4.901721E+02   2.315941E+01   
  4.902297E+02   2.458642E+01   
  4.902873E+02   2.603458E+01   
  4.903082E+02   2.653493E+01   
  4.903572E+02   2.759626E+01   
  4.903817E+02   2.804644E+01   
  4.904062E+02   2.842923E+01   
  4.904343E+02   2.877380E+01   
  4.904624E+02   2.900660E+01   
  4.904849E+02   2.910641E+01   
  4.905048E+02   2.912759E+01   
  4.905247E+02   2.908423E+01   
  4.905446E+02   2.897558E+01   
  4.905644E+02   2.880269E+01   
  4.905843E+02   2.856454E+01   
  4.906041E+02   2.826491E+01   
  4.906240E+02   2.790287E+01   
  4.906438E+02   2.748471E+01   
  4.906804E+02   2.657086E+01   
  4.907169E+02   2.549854E+01   
  4.907454E+02   2.456781E+01   
  4.907738E+02   2.357486E+01   
  4.908181E+02   2.193102E+01   
  4.908400E+02   2.109197E+01   
  4.908832E+02   1.941585E+01   
  4.909263E+02   1.775713E+01   
  4.909620E+02   1.642360E+01   
  4.909976E+02   1.515159E+01   
  4.910332E+02   1.395317E+01   
  4.910688E+02   1.284031E+01   
  4.910869E+02   1.231010E+01   
  4.911049E+02   1.180765E+01   
  4.911230E+02   1.132792E+01   
  4.911410E+02   1.087653E+01   
  4.911591E+02   1.044862E+01   
  4.911771E+02   1.004893E+01   
  4.911952E+02   9.672872E+00   
  4.912132E+02   9.324335E+00   
  4.912313E+02   8.999081E+00   
  4.912493E+02   8.700257E+00   
  4.912674E+02   8.424020E+00   
  4.912854E+02   8.172852E+00   
  4.913035E+02   7.943346E+00   
  4.913215E+02   7.737402E+00   
  4.913395E+02   7.553039E+00   
  4.913575E+02   7.389599E+00   
  4.913805E+02   7.210164E+00   
  4.914035E+02   7.062468E+00   
  4.914265E+02   6.945186E+00   
  4.914495E+02   6.857034E+00   
  4.914725E+02   6.796759E+00   
  4.914955E+02   6.763142E+00   
  4.915185E+02   6.754982E+00   
  4.915414E+02   6.770964E+00   
  4.915661E+02   6.813797E+00   
  4.915907E+02   6.881371E+00   
  4.916153E+02   6.972227E+00   
  4.916399E+02   7.084689E+00   
  4.916672E+02   7.232603E+00   
  4.916945E+02   7.402251E+00   
  4.917254E+02   7.616825E+00   
  4.917562E+02   7.850122E+00   
  4.917871E+02   8.098630E+00   
  4.918179E+02   8.355333E+00   
  4.918497E+02   8.623706E+00   
  4.918815E+02   8.888934E+00   
  4.919450E+02   9.382226E+00   
  4.919913E+02   9.686717E+00   
  4.920295E+02   9.887825E+00   
  4.920676E+02   1.003380E+01   
  4.921058E+02   1.011858E+01   
  4.921439E+02   1.013733E+01   
  4.921682E+02   1.011406E+01   
  4.921924E+02   1.006374E+01   
  4.922131E+02   9.999682E+00   
  4.922440E+02   9.869623E+00   
  4.922748E+02   9.701967E+00   
  4.923056E+02   9.500794E+00   
  4.923364E+02   9.271559E+00   
  4.923522E+02   9.145097E+00   
  4.923680E+02   9.013822E+00   
  4.923838E+02   8.878694E+00   
  4.923995E+02   8.741583E+00   
  4.924153E+02   8.601746E+00   
  4.924310E+02   8.461956E+00   
  4.924468E+02   8.321448E+00   
  4.924625E+02   8.182998E+00   
  4.924780E+02   8.048409E+00   
  4.924935E+02   7.916822E+00   
  4.925090E+02   7.789116E+00   
  4.925244E+02   7.666905E+00   
  4.925399E+02   7.549387E+00   
  4.925554E+02   7.438102E+00   
  4.925863E+02   7.237436E+00   
  4.925975E+02   7.172357E+00   
  4.926215E+02   7.047770E+00   
  4.926454E+02   6.944874E+00   
  4.926693E+02   6.863909E+00   
  4.926932E+02   6.805150E+00   
  4.927171E+02   6.768346E+00   
  4.927410E+02   6.752722E+00   
  4.927649E+02   6.756997E+00   
  4.927888E+02   6.779419E+00   
  4.928225E+02   6.837574E+00   
  4.928493E+02   6.901583E+00   
  4.928760E+02   6.976470E+00   
  4.929027E+02   7.057947E+00   
  4.929294E+02   7.141330E+00   
  4.929604E+02   7.234293E+00   
  4.929913E+02   7.316022E+00   
  4.930082E+02   7.353681E+00   
  4.930250E+02   7.384896E+00   
  4.930307E+02   7.393913E+00   
  4.930462E+02   7.414025E+00   
  4.930616E+02   7.427142E+00   
  4.930889E+02   7.431923E+00   
  4.930994E+02   7.427038E+00   
  4.931036E+02   7.423988E+00   
  4.931135E+02   7.414301E+00   
  4.931234E+02   7.401019E+00   
  4.931509E+02   7.344852E+00   
  4.931794E+02   7.256274E+00   
  4.932002E+02   7.172188E+00   
  4.932210E+02   7.072105E+00   
  4.932551E+02   6.875185E+00   
  4.932892E+02   6.641200E+00   
  4.933177E+02   6.421197E+00   
  4.933461E+02   6.183880E+00   
  4.933745E+02   5.932725E+00   
  4.934029E+02   5.672206E+00   
  4.934560E+02   5.175903E+00   
  4.935090E+02   4.693383E+00   
  4.935355E+02   4.465526E+00   
  4.935620E+02   4.250722E+00   
  4.935885E+02   4.051703E+00   
  4.936150E+02   3.870893E+00   
  4.936302E+02   3.776230E+00   
  4.936454E+02   3.688607E+00   
  4.936606E+02   3.608342E+00   
  4.936757E+02   3.536172E+00   
  4.936985E+02   3.442034E+00   
  4.937212E+02   3.366673E+00   
  4.937439E+02   3.310213E+00   
  4.937666E+02   3.273104E+00   
  4.937894E+02   3.255643E+00   
  4.938121E+02   3.258201E+00   
  4.938348E+02   3.280773E+00   
  4.938575E+02   3.323376E+00   
  4.938764E+02   3.374077E+00   
  4.938953E+02   3.438522E+00   
  4.939142E+02   3.516573E+00   
  4.939331E+02   3.608048E+00   
  4.939520E+02   3.712716E+00   
  4.939709E+02   3.830297E+00   
  4.939898E+02   3.960461E+00   
  4.940087E+02   4.102816E+00   
  4.940276E+02   4.256917E+00   
  4.940465E+02   4.422251E+00   
  4.940654E+02   4.598243E+00   
  4.940843E+02   4.784247E+00   
  4.941032E+02   4.979546E+00   
  4.941221E+02   5.183351E+00   
  4.941410E+02   5.394802E+00   
  4.941599E+02   5.612967E+00   
  4.941836E+02   5.894483E+00   
  4.942073E+02   6.182857E+00   
  4.942310E+02   6.475826E+00   
  4.942547E+02   6.771009E+00   
  4.943021E+02   7.358082E+00   
  4.943494E+02   7.922795E+00   
  4.943769E+02   8.233676E+00   
  4.944044E+02   8.527326E+00   
  4.944319E+02   8.800612E+00   
  4.944594E+02   9.050890E+00   
  4.944896E+02   9.296815E+00   
  4.945197E+02   9.510124E+00   
  4.945499E+02   9.691603E+00   
  4.945774E+02   9.828962E+00   
  4.946049E+02   9.941080E+00   
  4.946273E+02   1.001524E+01   
  4.946348E+02   1.003692E+01   
  4.946522E+02   1.008166E+01   
  4.946696E+02   1.011943E+01   
  4.946973E+02   1.016783E+01   
  4.947217E+02   1.020188E+01   
  4.947461E+02   1.023171E+01   
  4.947797E+02   1.027311E+01   
  4.948132E+02   1.032456E+01   
  4.948497E+02   1.040504E+01   
  4.948772E+02   1.049074E+01   
  4.949046E+02   1.060386E+01   
  4.949320E+02   1.074991E+01   
  4.949594E+02   1.093360E+01   
  4.949869E+02   1.115989E+01   
  4.950143E+02   1.143048E+01   
  4.950417E+02   1.174858E+01   
  4.950691E+02   1.211578E+01   
  4.951032E+02   1.264220E+01   
  4.951372E+02   1.324272E+01   
  4.951714E+02   1.391953E+01   
  4.952056E+02   1.466340E+01   
  4.952128E+02   1.482780E+01   
  4.952281E+02   1.518540E+01   
  4.952434E+02   1.555341E+01   
  4.952739E+02   1.631387E+01   
  4.953134E+02   1.733873E+01   
  4.953529E+02   1.838724E+01   
  4.953825E+02   1.917299E+01   
  4.954135E+02   1.998190E+01   
  4.954444E+02   2.076034E+01   
  4.954754E+02   2.149937E+01   
  4.955063E+02   2.218050E+01   
  4.955513E+02   2.304654E+01   
  4.955823E+02   2.353950E+01   
  4.956132E+02   2.393500E+01   
  4.956441E+02   2.422676E+01   
  4.956750E+02   2.440896E+01   
  4.957065E+02   2.447853E+01   
  4.957379E+02   2.443054E+01   
  4.957607E+02   2.432363E+01   
  4.957834E+02   2.415887E+01   
  4.958061E+02   2.393865E+01   
  4.958288E+02   2.366641E+01   
  4.958419E+02   2.348721E+01   
  4.958682E+02   2.308297E+01   
  4.958944E+02   2.262794E+01   
  4.959207E+02   2.212753E+01   
  4.959469E+02   2.159507E+01   
  4.959765E+02   2.096518E+01   
  4.960060E+02   2.032143E+01   
  4.960355E+02   1.967598E+01   
  4.960650E+02   1.904249E+01   
  4.960913E+02   1.849807E+01   
  4.961175E+02   1.798309E+01   
  4.961438E+02   1.750049E+01   
  4.961700E+02   1.705955E+01   
  4.962061E+02   1.652468E+01   
  4.962422E+02   1.607967E+01   
  4.962783E+02   1.572579E+01   
  4.963144E+02   1.545915E+01   
  4.963538E+02   1.525748E+01   
  4.963965E+02   1.512517E+01   
  4.964391E+02   1.505649E+01   
  4.964687E+02   1.503015E+01   
  4.964982E+02   1.500945E+01   
  4.965163E+02   1.499510E+01   
  4.965343E+02   1.497688E+01   
  4.965375E+02   1.497307E+01   
  4.965458E+02   1.496221E+01   
  4.965540E+02   1.494996E+01   
  4.965704E+02   1.492022E+01   
  4.965884E+02   1.487821E+01   
  4.966130E+02   1.480219E+01   
  4.966282E+02   1.474314E+01   
  4.966307E+02   1.473232E+01   
  4.966381E+02   1.469932E+01   
  4.966455E+02   1.466368E+01   
  4.966729E+02   1.450942E+01   
  4.967038E+02   1.429161E+01   
  4.967347E+02   1.402650E+01   
  4.967586E+02   1.378965E+01   
  4.967825E+02   1.352642E+01   
  4.968135E+02   1.314888E+01   
  4.968444E+02   1.273703E+01   
  4.968740E+02   1.231531E+01   
  4.969035E+02   1.187508E+01   
  4.969625E+02   1.096245E+01   
  4.970075E+02   1.026570E+01   
  4.970525E+02   9.593915E+00   
  4.970835E+02   9.156282E+00   
  4.971144E+02   8.746934E+00   
  4.971299E+02   8.553180E+00   
  4.971454E+02   8.367836E+00   
  4.971609E+02   8.191335E+00   
  4.971763E+02   8.025102E+00   
  4.971918E+02   7.867298E+00   
  4.972073E+02   7.719302E+00   
  4.972228E+02   7.581334E+00   
  4.972382E+02   7.454360E+00   
  4.972537E+02   7.336859E+00   
  4.972691E+02   7.230436E+00   
  4.972846E+02   7.133764E+00   
  4.973000E+02   7.048108E+00   
  4.973113E+02   6.991843E+00   
  4.973225E+02   6.941562E+00   
  4.973432E+02   6.862938E+00   
  4.973638E+02   6.802971E+00   
  4.973844E+02   6.760997E+00   
  4.974050E+02   6.736724E+00   
  4.974200E+02   6.729994E+00   
  4.974350E+02   6.732324E+00   
  4.974500E+02   6.743557E+00   
  4.974650E+02   6.763525E+00   
  4.974800E+02   6.792047E+00   
  4.974950E+02   6.828934E+00   
  4.975100E+02   6.873983E+00   
  4.975250E+02   6.926979E+00   
  4.975475E+02   7.020875E+00   
  4.975700E+02   7.131312E+00   
  4.975925E+02   7.257392E+00   
  4.976150E+02   7.398132E+00   
  4.976413E+02   7.579788E+00   
  4.976675E+02   7.777357E+00   
  4.976938E+02   7.990308E+00   
  4.977200E+02   8.214813E+00   
  4.977450E+02   8.438365E+00   
  4.977700E+02   8.668804E+00   
  4.978150E+02   9.093550E+00   
  4.978600E+02   9.519087E+00   
  4.979050E+02   9.931132E+00   
  4.979500E+02   1.031590E+01   
  4.979975E+02   1.067878E+01   
  4.980449E+02   1.098505E+01   
  4.980923E+02   1.122756E+01   
  4.981397E+02   1.140314E+01   
  4.981516E+02   1.143664E+01   
  4.981754E+02   1.149182E+01   
  4.981992E+02   1.153170E+01   
  4.982528E+02   1.157238E+01   
